file,sentence
KDS 14 20 26.txt,"이 기준은 하중 중에서 변동 하중이 재하되는 비율이나, 작용빈도가 높기 때문에 피로에 대한 안전성 검토를 필요로 하는 경우에 적용한다.
"
KDS 14 20 26.txt,"보 및 슬래브의 피로는 휨 및 전단에 대하여 검토하여야 한다.
"
KDS 14 20 26.txt,"기둥의 피로는 검토하지 않아도 좋다.
"
KDS 14 20 26.txt,"다만, 휨모멘트나 축인장력의 영향이 특히 큰 경우에는 보에 준하여 검토하여야 한다.
"
KDS 14 20 26.txt,"피로에 대한 안전성을 검토할 경우에 충격을 포함한 사용 활하중에 의한 철근과 긴장재의 응력범위가 표 4.4-1의 응력 이내이면 피로에 대하여 검토할 필요가 없다.
"
KDS 14 20 26.txt,"반복하중에 의한 철근의 응력범위가 표 4.4-1의 값을 초과하여 피로의 검토가 필요할 경우는 합리적인 방법으로 피로에 대한 안전을 검토하여야 한다.
"
KDS 14 20 26.txt,"피로의 검토가 필요한 구조 부재는 높은 응력을 받는 부분에서 철근을 구부리지 않도록 하여야 한다.
"
KDS 14 20 30.txt,"이 기준은 건설기준 코드체계 전환에 따라 기존 건설기준(설계기준, 표준시방서) 간 중복․상충을 비교 검토하여 코드로 통합 정비하였다.
"
KDS 14 20 30.txt,"이 기준은 기존의 콘크리트 설계기준에 해당되는 부분을 통합 정비하여 기준으로 제정한 것으로 제ㆍ개정 연혁은 다음과 같다.
"
KDS 14 20 30.txt,"이 기준은 콘크리트구조의 사용성에 관한 설계방법과 최소한의 요구조건을 규정한다.
"
KDS 14 20 30.txt,"구조물 또는 부재가 사용기간 중 충분한 기능과 성능을 유지하기 위하여 사용하중을 받을 때 사용성과 내구성을 검토하여야 한다.
"
KDS 14 20 30.txt,"사용성 검토는 균열, 처짐, 피로의 영향 등을 고려하여 이루어져야 한다.
"
KDS 14 20 30.txt,"다음 (2) 및 (3)의 경우를 제외하고는 KDS 14 20 20(4.2.3)을 포함하여 이 구조기준의 다른 모든 규정을 만족하는 경우 균열에 대한 검토가 이루어진 것으로 간주할 수 있다.
"
KDS 14 20 30.txt,"특별히 수밀성이 요구되는 구조는 적절한 방법으로 균열에 대한 검토를 하여야 한다.
"
KDS 14 20 30.txt,"이 경우 소요수밀성을 갖도록 하기 위한 허용균열폭을 설정하여 검토할 수 있다.
"
KDS 14 20 30.txt,"미관이 중요한 구조는 미관상의 허용균열폭을 설정하여 균열을 검토할 수 있다.
"
KDS 14 20 30.txt,"부재는 하중에 의한 균열을 제어하기 위해 필요한 철근 외에도 필요에 따라 온도변화, 건조수축 등에 의한 균열을 제어하기 위한 추가 보강철근을 KDS 14 20 50(4.6)에 따라 배치하여야 한다.
"
KDS 14 20 30.txt,"그리고 균열제어를 위한 철근은 필요로 하는 부재 단면의 주변에 분산시켜 배치하여야 하고, 이 경우 철근의 지름은 가능한 한 작게, 철근의 간격은 가능한 한 좁게 하여야 한다.
"
KDS 14 20 30.txt,"큰 처짐에 의하여 손상되기 쉬운 칸막이벽이나 기타 구조물을 지지하지 않는 1방향 구조물의 경우 표 4.2-1에 정한 최소 두께를 적용하여야 한다.
"
KDS 14 20 30.txt,"다만, 처짐계산에 의하여 표 4.2-2를 만족하는 경우 표 4.2-1의 최소 두께를 적용할 필요가 없다.
"
KDS 14 20 30.txt,"처짐을 계산할 때 하중의 작용에 의한 순간처짐은 부재강성에 대한 균열과 철근의 영향을 고려하여 탄성처짐공식을 사용하여 계산하여야 한다.
"
KDS 14 20 30.txt,"연속부재인 경우에 정 및 부모멘트에 대한 위험단면의 유효단면2차모멘트를 식(4.2-1)로 구하고 그 평균값을 사용할 수 있다.
"
KDS 14 20 30.txt,"엄밀한 해석에 의하지 않는 한, 일반 또는 경량콘크리트 휨부재의 크리프와 건조수축에 의한 추가 장기처짐은 해당 지속하중에 의해 생긴 순간처짐에 다음 계수를 곱하여 구할 수 있다.
"
KDS 14 20 30.txt,"지속하중에 대한 시간경과계수는 다음과 같다.
"
KDS 14 20 30.txt,"식 (4.2-1)의 값과 식 (4.2-4)의 장기처짐 효과를 고려하여 계산한 처짐량이 표 4.2-2에 제시된 최대 허용처짐값 이하이어야 한다.
"
KDS 14 20 30.txt,"보행자 및 차량하중 등 동하중을 주로 받는 구조물의 최대 허용처짐은 다음 규정을 만족하여야 한다.
"
KDS 14 20 30.txt,"단순 또는 연속경간의 부재는 활하중과 충격으로 인한 처짐이 경간의 1/800을 초과하지 않아야 한다.
"
KDS 14 20 30.txt,"다만, 부분적으로 보행자에 의해 사용되는 도시 지역의 교량의 경우 처짐은 경간의 1/1,000 이하이어야 한다.
"
KDS 14 20 30.txt,"활하중과 충격으로 인한 캔틸레버의 처짐은 캔틸레버 길이의 1/300 이하이어야 한다.
"
KDS 14 20 30.txt,"다만, 보행자의 이용이 고려된 경우 처짐은 캔틸레버 길이의 1/375까지 허용된다.
"
KDS 14 20 30.txt,"단변경간에 대한 장변경간의 비가 2를 초과하지 않는 슬래브 또는 기타 2방향 구조의 최소 두께는 4.2.2의 규정을 따라야 한다.
"
KDS 14 20 30.txt,"테두리보를 제외하고 슬래브 주변에 보가 없거나 보의 강성비 이 0.2 이하일 경우, 슬래브의 최소 두께는 표 4.2-3의 값을 만족하여야 하고, 또한 다음 값 이상으로 하여야 한다.
"
KDS 14 20 30.txt,"보의 강성비 이 0.2를 초과하는 보가 슬래브 주변에 있는 경우 슬래브의 최소 두께는 다음 규정을 따라야 한다.
"
KDS 14 20 30.txt,"강성비가 0.2 초과 2.0 미만인 경우 다음 식 (4.2-5)의 값 이상으로 하여야 하며, 또한 120mm 이상으로 하여야 한다.
"
KDS 14 20 30.txt,"강성비가 2.0 이상인 경우 다음 식(4.2-6) 이상으로 하여야 하며, 또한 90mm 이상으로 하여야 한다.
"
KDS 14 20 30.txt,"불연속단을 갖는 슬래브에 대해서는 강성비 의 값이 0.8 이상을 갖는 테두리보를 설치하거나, 식 (4.2-5)와 식 (4.2-6)에서 구한 최소 소요두께를 적어도 10% 이상 증대시켜야 한다.
"
KDS 14 20 30.txt,"처짐이 4.2.1(6)의 규정에 의해 표 4.2-2에서 규정한 값 또는 4.2.1(7)의 제한값 이하라는 것이 계산에 의해 확인된 경우, 상기 (1)에서 (3)까지에 규정한 최소 두께보다 작은 두께의 슬래브를 사용할 수 있다.
"
KDS 14 20 30.txt,"이때 처짐은 패널의 크기, 모양, 지지조건, 패널 단부의 구속 상태 등을 고려하여 계산하여야 한다.
"
KDS 14 20 30.txt,"KDS 14 20 60의 규정에 의해 설계된 휨부재에 대하여, 순간처짐은 일반적인 처짐 해석 방법이나 탄성처짐 공식으로 계산하여야 한다.
"
KDS 14 20 30.txt,"이때 KDS 14 20 60(4.1.2(3))에 규정된 비균열등급 부재는 콘크리트 전체 단면의 단면2차모멘트를 사용할 수 있다.
"
KDS 14 20 30.txt,"KDS 14 20 60(4.1.2(3))에 규정된 완전균열등급과 부분균열등급 부재의 처짐은 균열환산단면 해석에 기초하여 2개의 직선으로 구성되는 모멘트-처짐 관계나 식(4.2-1)에 따른 유효단면2차모멘트를 적용하여 계산하여야 한다.
"
KDS 14 20 30.txt,"프리스트레스트콘크리트 부재의 추가 장기처짐은 지속하중이 작용할 때 콘크리트와 철근의 응력을 고려하고, 콘크리트의 크리프 및 건조수축과 긴장재의 릴랙세이션의 영향을 고려하여 계산하여야 한다.
"
KDS 14 20 30.txt,"상기 (1)과 (2)에 의해 계산된 처짐은 표 4.2-2와 4.2.1(7)에 규정된 제한값을 초과하지 않도록 하여야 한다.
"
KDS 14 20 30.txt,"합성 휨부재가 시공 중 가설 지주로 지지되어 고정하중이 작용하기 전에 일체가 된 경우에 대한 처짐을 계산할 때, 합성부재는 일체로 제작된 부재와 동등하다고 볼 수 있다.
"
KDS 14 20 30.txt,"프리스트레스되지 않은 부재의 경우 부재의 압축을 받는 부분의 콘크리트에 의해 표 4.2-1의 보통중량콘크리트 또는 경량콘크리트 중 어느 것에 대해 적용할 것인지를 결정하여야 한다.
"
KDS 14 20 30.txt,"처짐을 계산할 경우에 프리캐스트 부분과 현장치기 부분의 건조수축 차이에 의한 곡률과 프리스트레스트콘크리트 부재의 경우 축방향 크리프 영향을 고려하여야 한다.
"
KDS 14 20 30.txt,"가설 지주가 설치되지 않은 구조물의 경우, 프리스트레스되지 않은 프리캐스트 휨부재의 두께가 표 4.2-1에 규정된 값 이상인 경우는 처짐을 계산할 필요가 없다.
"
KDS 14 20 30.txt,"프리스트레스되지 않은 합성부재의 두께가 표 4.2-1의 규정을 만족하는 경우, 부재가 합성된 후에 생기는 처짐은 계산할 필요가 없으나, 합성작용의 효과를 나타내기 이전 하중의 크기와 지속 시간에 대하여 프리캐스트 부재의 장기처짐은 검토하여야 한다.
"
KDS 14 20 30.txt,"상기 (1)과 (2)에 따라 계산한 처짐은 표 4.2-2와 4.2.1(7)에서 규정한 제한값 이하이어야 한다.
"
KDS 14 20 30.txt,"이 기준의 부록은 균열의 검증방법을 규정한다.
"
KDS 14 20 30.txt,"이 기준의 부록은 철근콘크리트 구조물의 내구성, 사용성 및 미관 등에 대한 균열폭 검증이 필요한 경우에 적용한다.
"
KDS 14 20 30.txt,"수밀성이 요구되는 구조물은 이 부록의 규정에 따라 검토하여야 한다.
"
KDS 14 20 30.txt,"미관이 중요한 구조물은 발주자 또는 건축주의 특별한 요구가 없는 경우 내구성에 대한 허용균열폭으로 검토할 수 있다.
"
KDS 14 20 30.txt,"구성에 관한 균열폭을 검토할 경우 구조물이 놓이는 환경조건을 고려하여야 한다.
"
KDS 14 20 30.txt,"강재의 부식에 대한 환경조건으로서 부록 표 2-1과 같이 건조 환경, 습윤 환경, 부식성 환경, 고부식성 환경 등 4종류로 구분한다.
"
KDS 14 20 30.txt,"해석에 의해 균열을 검증할 때에는 부록 식(4.1-1)에 따라 균열폭을 검증하여야 한다.
"
KDS 14 20 30.txt,"균열 검증에 적용하는 지속하중은 설계수명 동안 항상 작용하는 고정하중과 설계수명의 절반 이상의 기간 동안 지속해서 작용하는 하중들의 합으로서, 구조물의 특성을 고려하여 발주자 또는 건축주가 결정할 수 있다.
"
KDS 14 20 30.txt,"철근콘크리트 구조물의 내구성 확보를 위한 허용균열폭은 부록 표 4.1-1에 따라야 한다.
"
KDS 14 20 30.txt,"수처리 구조물의 내구성과 누수방지를 위한 허용균열폭은 부록 표 4.1-2에 따라야 한다.
"
KDS 14 20 30.txt,"설계 균열폭은 부록 식(4.1-2)에 따라 계산한다.
"
KDS 14 20 30.txt,"편심을 가진 직접인장력을 받는 부재나 부재의 국부적인 부분의 균열을 검증할 때에는 로 한다.
"
KDS 14 20 30.txt,"평균 변형률은 부록 식(4.1-7)에 의해 계산한다.
"
KDS 14 20 30.txt,"철근이 직교 2방향으로 보강된 부재에서 주응력 축과 철근방향 사이의 각이 15°보다 클 때는 부록 식 (4.1-9)에 의해 최대 균열간격을 산정할 수 있다.
"
KDS 14 20 24.txt,"이 기준은 건설기준 코드체계 전환에 따라 기존 건설기준(설계기준, 표준시방서) 간 중복․상충을  비교 검토하여 코드로 통합 정비하였다.
"
KDS 14 20 24.txt,"이 기준은 기존의 콘크리트 설계기준에 해당되는 부분을 통합 정비하여 기준으로 제정한 것으로 제ㆍ개정 연혁은 다음과 같다.
"
KDS 14 20 24.txt,"콘크리트 구조 부재 또는 D영역은 이상화된 트러스 모델로 설계할 수 있다.
"
KDS 14 20 24.txt,"트러스 모델은 스트럿, 타이 그리고 절점으로 구성한다.
"
KDS 14 20 24.txt,"트러스 모델은 모든 계수하중을 지지판, 압축응력블록, 인장타이 또는 인접한 B영역으로 전달하여야 한다.
"
KDS 14 20 24.txt,"콘크리트 구조 부재 또는 D영역의 스트럿-타이 모델 설계는 다음 (2)부터 (6)까지에 규정된 설계 절차에 따라야 한다.
"
KDS 14 20 24.txt,"설계 대상 영역을 설정하고 설계 대상 영역의 설계를 위한 초기조건을 결정하여야 한다.
"
KDS 14 20 24.txt,"설계 대상 영역의 설계를 위한 스트럿-타이 모델을 구성하여야 한다.
"
KDS 14 20 24.txt,"스트럿과 타이의 단면력을 스트럿-타이 모델의 구조해석을 통해 계산하여야 한다.
"
KDS 14 20 24.txt,"구조해석을 할 때 스트럿과 타이의 필요 단면적은 스트럿과 타이의 유효강도 범위 내에서 결정하여야 하고, 스트럿과 타이의 유효강도는 4.2에서 정의된 방법으로 구하여야 한다.
"
KDS 14 20 24.txt,"스트럿과 타이의 필요단면적이 설계 대상 영역과 스트럿-타이 모델의 기하학적 형상에 의해 결정되는 이들 요소의 최대 허용단면적을 초과하지 않아야 하며, 이를 위반할 경우 초기의 설계조건을 수정하여 (3)으로 되돌아가야 한다.
"
KDS 14 20 24.txt,"4.4에서 정의된 방법으로 절점영역의 강도를 검토하여야 한다.
"
KDS 14 20 24.txt,"절점영역의 강도를 만족하지 않는 경우 철근타이의 정착방법과 지압판의 크기를 변경하여 절점영역의 강도를 재검토하거나 초기의 설계조건을 수정하여 (3)으로 되돌아가야 한다.
"
KDS 14 20 24.txt,"4.3.1에서 정의된 타이의 유효강도를 고려하여 필요철근량을 산정하여야 한다.
"
KDS 14 20 24.txt,"이때 철근의 배치와 정착은 4.3.2와 4.3.3의 규정을 만족시켜야 한다.
"
KDS 14 20 24.txt,"스트럿, 타이 그리고 절점영역의 설계는 식 (4.1-1)에 따라야 한다.
"
KDS 14 20 24.txt,"스트럿의 강도감소계수는 0.75, 타이의 강도감소계수는 0.85를 사용한다.
"
KDS 14 20 24.txt,"콘크리트 스트럿의 공칭압축강도는 콘크리트 스트럿 양단부의 강도를 식(4.2-1)로 결정한 값 중에서 작은 값이어야 한다.
"
KDS 14 20 24.txt,"콘크리트 스트럿의 유효압축강도는 식(4.2-2)로 결정하여야 하나, 유효압축강도에 영향을 미치는 여러 인자를 고려하여 실험과 적절한 해석을 통해 구한 값을 이용할 수 있다.
"
